datestats,countrystats,overall,attack,midfield,deffense,bu_speed,bu_passing,bu_positioning,cc_crossing,cc_passing,cc_shooting,cc_positioning,aggression,preassure,avg_age
12/27/2014,Argentina,82,87,80,80,32,39,Organised,36,34,68,Free Form,55,60,27.17
12/27/2014,Brazil,81,78,81,81,62,48,Organised,42,57,54,Organised,37,61,24.3
12/27/2014,Belgium,81,75,80,78,39,45,Organised,37,36,45,Free Form,42,48,24.48
12/27/2014,France,81,81,80,79,48,36,Organised,52,49,52,Organised,46,36,25.3
12/27/2014,Italy,80,78,78,79,49,48,Organised,63,38,42,Organised,44,34,26.13
12/27/2014,Portugal,80,82,78,77,55,31,Organised,52,30,48,Free Form,47,47,27.57
12/27/2014,Netherlands,80,82,80,77,45,37,Organised,52,55,39,Organised,50,48,25.13
12/27/2014,England,80,82,77,78,54,56,Organised,67,56,51,Organised,47,43,24.83
12/27/2014,Colombia,78,82,78,74,50,49,Organised,50,50,65,Organised,55,45,25.65
12/27/2014,Uruguay,77,82,73,75,36,55,Organised,34,51,37,Organised,56,44,25.74
12/27/2014,Turkey,76,76,77,73,51,55,Organised,49,48,52,Organised,47,50,25.17
12/27/2014,Russia,76,77,76,74,45,45,Organised,66,64,49,Organised,47,47,26.52
12/27/2014,Switzerland,76,75,77,75,48,52,Organised,51,48,43,Organised,45,47,24.87
12/27/2014,Poland,75,78,71,74,50,34,Organised,47,36,38,Organised,38,37,25.61
12/27/2014,Mexico,75,78,75,71,53,54,Organised,58,68,38,Organised,58,46,25.48
12/27/2014,Cote d'Ivoire,75,77,72,72,66,49,Organised,73,59,53,Organised,51,51,25.3
12/27/2014,Chile,75,76,75,73,62,42,Organised,50,65,54,Organised,44,35,26.83
12/27/2014,Czech Republic,74,73,73,72,47,50,Organised,56,53,52,Organised,44,47,27
12/27/2014,United States,74,71,75,72,41,58,Organised,50,66,35,Organised,35,35,25.65
12/27/2014,Sweden,74,77,72,74,49,32,Organised,39,33,68,Organised,59,42,26.09
12/27/2014,Denmark,74,75,72,76,65,50,Organised,51,38,49,Organised,44,47,26.35
12/27/2014,Republic of Ireland,74,75,76,73,45,45,Organised,50,40,50,Organised,40,40,28.09
12/27/2014,Greece,74,74,72,75,52,56,Organised,60,51,52,Organised,37,24,26.61
12/27/2014,Austria,73,71,74,74,37,53,Organised,37,38,49,Organised,37,34,25.43
12/27/2014,Wales,73,77,72,72,60,44,Organised,46,53,40,Organised,53,48,24.52
12/27/2014,Scotland,72,71,73,70,40,45,Organised,55,40,55,Organised,50,40,27.43
12/27/2014,Ecuador,72,73,72,66,50,64,Organised,50,65,50,Organised,45,35,24.09
12/27/2014,Norway,72,71,73,71,70,59,Organised,52,68,61,Organised,47,33,24.96
12/27/2014,Romania,72,71,70,71,51,52,Organised,69,40,55,Organised,47,47,26.78
12/27/2014,Venezuela,71,73,69,68,29,33,Organised,25,32,32,Organised,44,33,26.35
12/27/2014,Slovenia,71,71,69,68,51,53,Organised,67,66,50,Organised,36,46,27.04
12/27/2014,Cameroon,71,76,65,74,40,44,Organised,68,52,50,Organised,48,58,23.39
12/27/2014,Paraguay,71,68,71,69,33,52,Organised,32,33,48,Organised,45,33,26.3
12/27/2014,Korea Republic,71,73,72,67,55,40,Organised,38,45,45,Free Form,48,51,26.57
12/27/2014,Hungary,70,72,71,67,52,53,Organised,55,62,42,Organised,47,47,25.7
12/27/2014,Australia,70,73,69,65,39,46,Organised,65,55,30,Organised,55,48,25.65
12/27/2014,Peru,70,74,67,67,50,64,Organised,50,65,50,Organised,45,35,24.39
12/27/2014,Northern Ireland,69,71,68,68,57,55,Organised,45,50,62,Organised,50,40,27
12/27/2014,Finland,69,68,70,67,56,58,Organised,53,47,53,Organised,30,33,25.96
12/27/2014,South Africa,68,68,69,67,39,37,Organised,66,51,57,Organised,45,55,24.3
12/27/2014,Egypt,68,67,68,66,54,55,Organised,53,46,52,Organised,37,37,26
12/27/2014,Bulgaria,68,66,68,67,54,54,Organised,63,62,33,Organised,32,48,26.78
12/27/2014,Bolivia,64,65,63,63,33,30,Organised,32,29,49,Organised,45,34,26.7
12/27/2014,New Zealand,63,65,60,60,44,65,Organised,65,50,35,Organised,53,30,22.09
12/27/2014,India,57,60,56,56,35,51,Organised,36,53,55,Organised,37,33,25.52
11/28/2014,Germany,84,80,84,77,63,40,Organised,48,48,63,Organised,57,44,24.83
11/28/2014,Spain,83,80,82,82,37,40,Organised,37,41,56,Free Form,50,37,25.83
11/28/2014,Argentina,82,87,80,80,32,39,Organised,36,34,68,Free Form,55,60,27.17
11/28/2014,Brazil,81,78,81,81,62,48,Organised,42,57,54,Organised,37,61,24.3
11/28/2014,Belgium,81,72,80,78,39,45,Organised,37,36,45,Free Form,42,48,24.48
11/28/2014,France,81,82,79,79,48,36,Organised,52,49,52,Organised,46,36,25.3
11/28/2014,Italy,80,78,78,79,49,48,Organised,63,38,42,Organised,44,34,26.13
11/28/2014,Portugal,80,82,78,77,55,31,Organised,52,30,48,Free Form,47,47,27.57
11/28/2014,Netherlands,80,82,80,77,45,37,Organised,52,55,39,Organised,50,48,25.13
11/28/2014,England,80,82,77,78,54,56,Organised,67,56,51,Organised,47,43,24.83
11/28/2014,Colombia,78,82,78,74,50,49,Organised,50,50,65,Organised,55,45,25.65
11/28/2014,Uruguay,77,82,73,74,36,55,Organised,34,51,37,Organised,56,44,25.74
11/28/2014,Turkey,76,75,77,73,51,55,Organised,49,48,52,Organised,47,50,25.17
11/28/2014,Switzerland,76,75,77,75,48,52,Organised,51,48,43,Organised,45,47,24.87
11/28/2014,Russia,76,77,76,74,45,45,Organised,66,64,49,Organised,47,47,26.52
11/28/2014,Mexico,75,77,75,71,53,54,Organised,58,68,38,Organised,58,46,25.48
11/28/2014,Cote d'Ivoire,75,77,72,72,66,49,Organised,73,59,53,Organised,51,51,25.3
11/28/2014,Chile,75,77,75,73,62,42,Organised,50,65,54,Organised,44,35,26.83
11/28/2014,Czech Republic,74,73,73,72,47,50,Organised,56,53,52,Organised,44,47,27
11/28/2014,United States,74,71,75,72,41,58,Organised,50,66,35,Organised,35,35,25.65
11/28/2014,Sweden,74,78,72,74,49,32,Organised,39,33,68,Organised,59,42,26.09
11/28/2014,Denmark,74,75,72,76,65,50,Organised,51,38,49,Organised,44,47,26.35
11/28/2014,Republic of Ireland,74,75,76,73,45,45,Organised,50,40,50,Organised,40,40,28.09
11/28/2014,Poland,74,78,71,75,50,34,Organised,47,36,38,Organised,38,37,25.61
11/28/2014,Greece,74,74,72,75,52,56,Organised,60,51,52,Organised,37,24,26.61
11/28/2014,Austria,73,71,74,74,37,53,Organised,37,38,49,Organised,37,34,25.43
11/28/2014,Wales,73,77,72,72,60,44,Organised,46,53,40,Organised,53,48,24.52
11/28/2014,Scotland,72,70,72,69,40,45,Organised,55,40,55,Organised,50,40,27.43
11/28/2014,Ecuador,72,73,72,66,50,64,Organised,50,65,50,Organised,45,35,24.09
11/28/2014,Norway,72,71,72,71,70,59,Organised,52,68,61,Organised,47,33,24.96
11/28/2014,Romania,72,71,70,71,51,52,Organised,69,40,55,Organised,47,47,26.78
11/28/2014,Venezuela,71,73,69,68,29,33,Organised,25,32,32,Organised,44,33,26.35
11/28/2014,Slovenia,71,71,69,68,51,53,Organised,67,66,50,Organised,36,46,27.04
11/28/2014,Korea Republic,71,73,72,67,55,40,Organised,38,45,45,Free Form,48,51,26.57
11/28/2014,Paraguay,71,68,71,69,33,52,Organised,32,33,48,Organised,45,33,26.3
11/28/2014,Cameroon,71,76,64,74,40,44,Organised,68,52,50,Organised,48,58,23.39
11/28/2014,Hungary,70,72,70,67,52,53,Organised,64,47,52,Organised,47,47,25.7
11/28/2014,Peru,70,74,67,67,50,64,Organised,50,65,50,Organised,45,35,24.39
11/28/2014,Australia,70,71,70,66,39,46,Organised,65,55,30,Organised,55,48,25.83
11/28/2014,Northern Ireland,69,71,68,68,57,55,Organised,45,50,62,Organised,50,40,27
11/28/2014,Finland,69,68,70,67,56,58,Organised,53,47,53,Organised,30,33,25.96
11/28/2014,South Africa,68,68,69,67,39,37,Organised,66,51,57,Organised,45,55,24.3
11/28/2014,Bulgaria,68,66,68,67,54,54,Organised,63,62,33,Organised,32,48,26.78
11/28/2014,Egypt,67,67,68,66,54,55,Organised,53,46,52,Organised,37,37,26
11/28/2014,Bolivia,64,65,63,63,33,30,Organised,32,29,49,Organised,45,34,26.7
11/28/2014,New Zealand,63,65,60,60,44,65,Organised,65,50,35,Organised,53,30,22.09
11/28/2014,India,57,60,56,56,35,51,Organised,36,53,55,Organised,37,33,25.52
10/31/2014,Germany,84,83,83,79,63,40,Organised,48,48,63,Organised,57,44,24.91
10/31/2014,Spain,83,82,84,82,37,40,Organised,37,41,56,Free Form,50,37,25.57
10/31/2014,Argentina,82,87,80,80,32,39,Organised,36,34,68,Free Form,55,60,27.09
10/31/2014,Brazil,82,82,80,81,62,48,Organised,42,57,54,Organised,37,61,24.61
10/31/2014,France,81,85,80,80,48,36,Organised,52,49,52,Organised,46,36,26.3
10/31/2014,Italy,80,78,79,79,66,59,Organised,63,46,42,Organised,52,34,26.52
10/31/2014,Belgium,80,80,79,79,39,45,Organised,37,36,45,Free Form,42,48,25
10/31/2014,Portugal,80,83,80,79,55,31,Organised,52,30,48,Free Form,47,47,27.65
10/31/2014,England,80,82,77,78,54,56,Organised,67,56,51,Organised,47,43,24.74
10/31/2014,Netherlands,79,85,76,76,45,37,Organised,52,55,39,Organised,50,48,25.3
10/31/2014,Colombia,78,81,79,75,50,49,Organised,50,50,65,Organised,55,45,25.65
10/31/2014,Cote d'Ivoire,77,78,77,73,66,49,Organised,73,59,53,Organised,51,51,27.09
10/31/2014,Russia,76,77,74,74,45,45,Organised,66,64,49,Organised,47,47,26.3
10/31/2014,Switzerland,76,76,76,76,48,52,Organised,51,48,43,Organised,45,47,24.87
10/31/2014,Turkey,76,74,76,75,51,55,Organised,49,48,52,Organised,47,50,26.04
10/31/2014,Cameroon,76,76,72,76,40,44,Organised,68,52,50,Organised,48,58,26.48
10/31/2014,Sweden,75,77,72,74,49,32,Organised,39,33,68,Organised,59,42,27.48
10/31/2014,Chile,75,78,74,74,62,42,Organised,50,65,54,Organised,44,35,26.57
10/31/2014,Uruguay,75,76,73,75,36,55,Organised,34,51,37,Organised,56,44,25.26
10/31/2014,Czech Republic,74,73,73,73,47,50,Organised,56,53,52,Organised,44,47,27.13
10/31/2014,United States,74,76,71,73,41,58,Organised,50,66,35,Organised,35,35,25.91
10/31/2014,Denmark,74,75,73,76,65,50,Organised,51,38,49,Organised,44,47,26.35
10/31/2014,Greece,74,76,71,75,52,56,Organised,60,51,52,Organised,37,24,26.17
10/31/2014,Poland,74,74,70,74,50,34,Organised,47,36,38,Organised,38,37,26.17
10/31/2014,Republic of Ireland,74,75,76,73,45,45,Organised,50,40,50,Organised,40,40,28.09
10/31/2014,Wales,73,64,74,72,60,44,Organised,46,53,40,Organised,53,48,25.57
10/31/2014,Romania,73,73,71,71,51,52,Organised,69,40,55,Organised,47,47,27.26
10/31/2014,Mexico,73,77,71,70,53,54,Organised,58,68,38,Organised,58,46,25.78
10/31/2014,Austria,73,71,76,72,37,53,Organised,37,38,49,Organised,37,34,25.61
10/31/2014,Norway,72,71,73,71,70,59,Organised,52,68,61,Organised,47,33,24.96
10/31/2014,Scotland,72,76,72,70,40,45,Organised,55,40,55,Organised,50,40,27.7
10/31/2014,Korea Republic,72,73,70,69,55,40,Organised,38,45,45,Free Form,48,51,26.39
10/31/2014,Slovenia,71,71,67,68,51,53,Organised,67,66,50,Organised,36,46,26.91
10/31/2014,Hungary,70,70,70,68,52,53,Organised,64,47,52,Organised,47,47,25.87
10/31/2014,Australia,70,73,67,65,39,46,Organised,65,55,30,Organised,55,48,25.26
10/31/2014,Northern Ireland,70,71,68,68,57,55,Organised,45,50,62,Organised,50,40,26.83
10/31/2014,South Africa,70,67,70,69,39,37,Organised,66,51,57,Organised,45,55,24.17
10/31/2014,Ecuador,70,71,72,66,50,64,Organised,50,65,50,Organised,45,35,23.65
10/31/2014,Paraguay,70,72,69,69,33,52,Organised,32,33,48,Organised,45,33,25.65
10/31/2014,Venezuela,70,73,64,70,29,33,Organised,25,32,32,Organised,44,33,25.39
10/31/2014,Egypt,69,70,68,66,54,55,Organised,53,46,52,Organised,37,37,26.48
10/31/2014,Finland,69,68,70,67,56,58,Organised,53,47,53,Organised,30,33,26
10/31/2014,Peru,69,74,67,67,50,64,Organised,50,65,50,Organised,45,35,24.43
10/31/2014,Bulgaria,68,66,68,67,54,54,Organised,63,62,33,Organised,32,48,27.22
10/31/2014,Bolivia,65,66,64,63,33,30,Organised,32,29,49,Organised,45,34,27.43
10/31/2014,New Zealand,64,65,60,63,44,65,Organised,65,50,28,Organised,53,30,24.52
10/31/2014,India,57,60,56,56,35,51,Organised,36,53,55,Organised,37,33,25.52
9/26/2014,India,57,59,56,56,35,51,Organised,36,53,55,Organised,37,33,25.52
9/26/2014,New Zealand,64,65,59,63,44,65,Organised,65,50,28,Organised,53,30,24.35
9/26/2014,Bolivia,65,68,60,63,33,30,Organised,32,29,49,Organised,45,34,26.78
9/26/2014,Finland,69,68,69,68,56,58,Organised,53,47,53,Organised,30,33,25.65
9/26/2014,Australia,69,76,71,66,39,46,Organised,65,55,30,Organised,55,48,25.3
9/26/2014,South Africa,69,66,68,69,39,37,Organised,66,51,57,Organised,45,55,23.83
9/26/2014,Egypt,69,70,68,67,54,55,Organised,53,46,52,Organised,37,37,28
9/26/2014,Bulgaria,69,68,69,67,54,54,Organised,63,62,33,Organised,32,48,26.57
9/26/2014,Northern Ireland,70,71,70,69,57,55,Organised,45,50,62,Organised,50,40,27.57
9/26/2014,Hungary,70,70,70,68,52,53,Organised,64,47,52,Organised,47,47,26.57
9/26/2014,Peru,71,73,71,70,50,64,Organised,50,65,50,Organised,45,35,27.61
9/26/2014,Venezuela,71,74,69,70,29,33,Organised,25,32,32,Organised,44,33,27.96
9/26/2014,Ecuador,72,74,71,68,50,64,Organised,50,65,50,Organised,45,35,27.52
9/26/2014,Korea Republic,72,73,70,69,55,40,Organised,38,45,45,Free Form,48,51,26.39
9/26/2014,Norway,72,65,72,70,70,59,Organised,52,68,61,Organised,47,33,24.65
9/26/2014,Slovenia,73,74,67,69,51,53,Organised,67,66,50,Organised,36,46,26.91
9/26/2014,Wales,73,64,74,72,60,44,Organised,46,53,40,Organised,53,48,25.74
9/26/2014,Romania,73,73,71,72,51,52,Organised,69,40,55,Organised,47,47,27
9/26/2014,Paraguay,73,77,73,69,33,52,Organised,32,33,48,Organised,45,33,30.61
9/26/2014,Scotland,73,75,74,69,40,45,Organised,55,40,55,Organised,50,40,27.83
9/26/2014,Austria,73,73,75,72,37,53,Organised,37,38,49,Organised,37,34,25.61
9/26/2014,Czech Republic,74,73,73,73,47,50,Organised,56,53,52,Organised,44,47,27.7
9/26/2014,United States,74,76,73,72,41,58,Organised,50,66,35,Organised,35,35,26.83
9/26/2014,Mexico,74,76,74,71,53,54,Organised,58,68,38,Organised,58,46,26.39
9/26/2014,Republic of Ireland,74,75,75,73,45,45,Organised,50,40,50,Organised,40,40,28.22
9/26/2014,Denmark,74,75,74,74,65,50,Organised,51,38,49,Organised,44,47,25.65
9/26/2014,Greece,74,76,72,75,52,56,Organised,60,51,52,Organised,37,24,26.74
9/26/2014,Sweden,75,77,74,74,49,32,Organised,39,33,68,Organised,59,42,27.7
9/26/2014,Poland,75,74,74,73,50,34,Organised,36,36,38,Organised,38,36,26.17
9/26/2014,Cameroon,75,76,71,75,40,44,Organised,68,52,50,Organised,48,58,25.65
9/26/2014,Chile,75,77,75,70,62,42,Organised,50,65,54,Organised,44,35,26.7
9/26/2014,Uruguay,76,78,75,76,36,55,Organised,34,51,37,Organised,56,44,29
9/26/2014,Switzerland,76,75,77,76,48,52,Organised,51,48,43,Organised,45,47,24.87
9/26/2014,Cote d'Ivoire,76,77,77,74,66,49,Organised,73,59,53,Organised,51,51,26.74
9/26/2014,Russia,77,78,76,75,45,45,Organised,66,64,49,Organised,47,47,26.39
9/26/2014,Turkey,78,77,78,77,51,55,Organised,49,48,52,Organised,47,50,26.48
9/26/2014,Colombia,78,82,78,74,50,49,Organised,50,50,65,Organised,55,45,27.04
9/26/2014,Italy,79,79,77,78,66,59,Organised,63,46,42,Organised,52,34,26.04
9/26/2014,Portugal,80,83,79,79,55,31,Organised,52,30,48,Free Form,47,47,26.39
9/26/2014,Netherlands,80,83,77,76,45,37,Organised,52,55,39,Organised,50,48,26.13
9/26/2014,England,80,82,77,78,54,56,Organised,67,56,51,Organised,47,43,24.48
9/26/2014,Belgium,81,76,80,80,39,45,Organised,37,36,45,Free Form,42,48,25.78
9/26/2014,Argentina,81,84,80,79,32,39,Organised,36,34,68,Free Form,55,60,28.39
9/26/2014,France,81,85,80,80,48,36,Organised,52,49,52,Organised,46,36,26.04
9/26/2014,Brazil,82,83,82,82,62,48,Organised,42,57,54,Organised,37,61,25.17
9/26/2014,Spain,83,86,83,82,37,40,Organised,37,41,56,Free Form,50,37,25.74
9/26/2014,Germany,84,83,83,79,63,40,Organised,48,48,63,Organised,57,44,24.91
8/29/2014,Germany,84,84,83,82,63,40,Organised,48,48,63,Organised,57,44,24.87
8/29/2014,Spain,84,86,84,83,37,40,Organised,37,41,56,Free Form,50,37,26.96
8/29/2014,Italy,82,81,79,82,49,48,Organised,63,38,42,Organised,44,34,27.3
8/29/2014,Brazil,82,83,81,83,62,48,Organised,42,57,54,Organised,37,61,26.52
8/29/2014,Argentina,81,84,80,80,32,39,Organised,36,34,68,Free Form,55,60,28.39
8/29/2014,Belgium,81,76,80,80,30,36,Organised,37,56,33,Free Form,42,48,25.78
8/29/2014,France,81,83,80,80,48,36,Organised,52,49,52,Organised,46,36,26.13
8/29/2014,Portugal,80,82,79,79,55,31,Organised,52,30,48,Free Form,47,47,28.17
8/29/2014,Netherlands,80,83,77,76,57,45,Organised,52,55,39,Free Form,50,48,26.13
8/29/2014,England,80,83,78,79,54,56,Organised,67,56,51,Organised,47,43,25.09
8/29/2014,Colombia,78,82,78,74,50,49,Organised,50,50,65,Organised,55,45,27.04
8/29/2014,Turkey,78,77,78,77,51,55,Organised,49,48,52,Organised,47,50,26.3
8/29/2014,Russia,77,78,77,74,45,45,Organised,66,64,49,Organised,47,47,27.7
8/29/2014,Sweden,76,78,75,75,49,32,Organised,39,33,68,Organised,59,42,28.39
8/29/2014,Switzerland,76,75,77,76,48,52,Organised,51,48,43,Organised,45,47,25.17
8/29/2014,Uruguay,76,78,75,76,36,55,Organised,34,51,37,Organised,56,44,29
8/29/2014,Cote d'Ivoire,76,77,77,74,66,49,Organised,73,59,53,Organised,51,51,27.04
8/29/2014,Poland,75,76,74,73,50,34,Organised,36,36,38,Organised,38,36,25.96
8/29/2014,Mexico,75,78,74,74,53,54,Organised,58,68,38,Organised,58,46,26.87
8/29/2014,Cameroon,75,76,72,75,40,44,Organised,68,52,50,Organised,48,58,25.65
8/29/2014,Chile,75,77,75,70,62,42,Organised,50,65,54,Organised,44,35,27.3
8/29/2014,United States,74,76,74,72,41,58,Organised,50,66,35,Organised,35,35,26.83
8/29/2014,Czech Republic,74,73,73,73,47,50,Organised,56,53,52,Organised,44,47,27.57
8/29/2014,Greece,74,74,72,75,52,56,Organised,60,51,52,Organised,37,24,27.48
8/29/2014,Denmark,74,71,75,75,65,50,Organised,51,38,49,Organised,44,47,26.87
8/29/2014,Republic of Ireland,74,75,75,73,45,45,Organised,50,40,50,Organised,40,40,28.22
8/29/2014,Austria,73,73,74,71,37,53,Organised,37,38,49,Organised,37,34,25.83
8/29/2014,Scotland,73,75,74,69,40,45,Organised,55,40,55,Organised,50,40,27.83
8/29/2014,Paraguay,73,77,73,69,33,52,Organised,32,33,48,Organised,45,33,30.61
8/29/2014,Romania,73,73,72,72,51,52,Organised,69,40,55,Organised,47,47,26.87
8/29/2014,Wales,73,69,74,72,60,44,Organised,46,53,40,Organised,53,48,26.09
8/29/2014,Ecuador,72,74,71,68,50,64,Organised,50,65,50,Organised,45,35,27.57
8/29/2014,Slovenia,72,70,72,71,51,53,Organised,67,66,50,Organised,36,46,27.13
8/29/2014,Peru,71,73,71,70,50,64,Organised,50,65,50,Organised,45,35,27.61
8/29/2014,Korea Republic,71,70,70,70,55,40,Organised,38,45,45,Free Form,48,61,25.74
8/29/2014,Norway,71,71,72,70,70,59,Organised,52,68,61,Organised,47,33,25.48
8/29/2014,Venezuela,71,74,69,70,29,33,Organised,25,32,32,Organised,44,33,27.96
8/29/2014,Northern Ireland,70,71,69,69,57,55,Organised,45,50,62,Organised,50,40,27.57
8/29/2014,Finland,70,68,71,68,56,58,Organised,53,47,53,Organised,30,33,27.09
8/29/2014,Hungary,70,70,71,66,52,53,Organised,64,47,52,Organised,47,47,27.09
8/29/2014,Australia,69,74,70,66,39,46,Organised,65,55,30,Organised,55,48,25.91
8/29/2014,South Africa,69,66,69,69,39,37,Organised,66,51,57,Organised,45,55,23.83
8/29/2014,Egypt,69,70,68,67,54,55,Organised,53,46,52,Organised,37,37,28
8/29/2014,Bulgaria,68,66,70,65,54,54,Organised,63,62,33,Organised,32,48,26.48
8/29/2014,Bolivia,65,68,60,63,33,30,Organised,32,29,49,Organised,45,34,26.78
8/29/2014,New Zealand,64,66,59,62,44,65,Organised,65,50,25,Organised,53,30,24.52
8/29/2014,India,57,59,56,56,35,51,Organised,36,53,55,Organised,37,33,25.52
9/19/2014,Spain,84,86,84,82,37,40,Organised,37,41,56,Free Form,50,37,24.74
9/19/2014,Germany,83,82,84,78,67,37,Organised,46,52,63,Free Form,57,50,23.91
9/19/2014,Brazil,83,83,81,83,62,48,Organised,42,57,54,Organised,37,61,24.83
9/19/2014,Argentina,82,85,82,79,32,39,Organised,36,41,68,Free Form,55,60,27.13
9/19/2014,France,81,82,80,80,48,36,Organised,52,49,52,Organised,46,36,24.91
9/19/2014,Belgium,81,75,81,79,30,36,Organised,37,56,33,Organised,42,48,24.78
9/19/2014,Italy,80,79,78,78,62,61,Organised,67,58,53,Organised,59,29,25.65
9/19/2014,England,80,85,79,78,54,56,Organised,67,56,51,Organised,47,43,23.91
9/19/2014,Portugal,80,82,79,80,55,31,Organised,52,30,48,Free Form,47,47,25.48
9/19/2014,Netherlands,79,84,76,75,57,45,Organised,52,55,39,Free Form,50,48,25.13
9/19/2014,Turkey,78,76,79,76,51,55,Organised,49,48,52,Organised,47,50,25.83
9/19/2014,Russia,77,76,75,75,45,45,Organised,74,70,49,Organised,47,47,26.09
9/19/2014,Colombia,77,77,78,75,50,35,Organised,50,50,65,Organised,55,45,26.17
9/19/2014,Chile,76,77,75,70,62,42,Organised,50,65,54,Organised,44,35,25.78
9/19/2014,Switzerland,76,74,76,77,48,52,Organised,51,48,43,Organised,45,47,24.17
9/19/2014,Uruguay,76,82,75,76,75,55,Organised,32,50,67,Organised,46,31,27.22
9/19/2014,Cote d'Ivoire,76,77,74,74,66,49,Organised,73,59,53,Organised,51,51,25.96
9/19/2014,Sweden,75,77,74,74,49,32,Organised,39,33,68,Organised,59,42,26.7
9/19/2014,Poland,75,77,73,74,50,34,Organised,36,36,38,Organised,38,36,24.96
9/19/2014,Czech Republic,75,73,74,73,47,50,Organised,56,53,52,Organised,44,47,27
9/19/2014,Cameroon,75,75,73,76,40,44,Organised,68,52,50,Organised,48,58,24.65
9/19/2014,Paraguay,74,78,73,70,33,52,Organised,32,33,48,Organised,45,33,29.61
9/19/2014,Mexico,74,78,73,72,53,54,Organised,58,68,40,Organised,58,46,25.43
9/19/2014,United States,74,75,72,71,41,58,Organised,50,66,35,Organised,35,35,25.83
9/19/2014,Greece,74,76,72,76,52,56,Organised,60,51,52,Organised,37,24,25.17
9/19/2014,Denmark,74,75,74,74,65,50,Organised,51,38,49,Organised,44,47,25
9/19/2014,Wales,73,70,74,72,60,44,Organised,46,53,40,Organised,53,48,25.13
9/19/2014,Slovenia,73,71,73,71,51,53,Organised,67,66,50,Organised,36,46,26.17
9/19/2014,Romania,73,73,72,71,51,52,Organised,73,40,55,Organised,47,47,26.17
9/19/2014,Scotland,73,75,74,68,40,45,Organised,55,40,55,Organised,50,40,26.83
9/19/2014,Republic of Ireland,73,75,75,73,45,45,Organised,50,40,50,Organised,40,40,27.22
9/19/2014,Austria,73,72,74,71,37,53,Organised,37,38,49,Organised,37,34,24.61
9/19/2014,Peru,72,77,69,70,50,51,Organised,50,35,65,Organised,45,55,27.39
9/19/2014,Ecuador,72,73,73,67,50,50,Organised,50,65,50,Organised,55,35,26.3
9/19/2014,Korea Republic,72,75,71,69,66,57,Organised,50,78,45,Organised,48,61,25.04
